siteMeasureID,siteID,instrumentID,sampleID,reporterID,dateTime,type,aggregation,aggregationDesc,value,unit,accessToPublic,accessToAllOrg,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails,notes
quebec_ouest_wwtp_envrnf_2020-10-19,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-19,envrnf,single,cumulative rainfall in one day.,6.5,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,1 heures"
quebec_ouest_wwtp_envrnf_2020-10-20,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-20,envrnf,single,cumulative rainfall in one day.,11.2,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 0,8 heures"
quebec_ouest_wwtp_envrnf_2020-10-21,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-21,envrnf,single,cumulative rainfall in one day.,29.9,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,5 heures"
quebec_ouest_wwtp_envrnf_2020-10-22,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-22,envrnf,single,cumulative rainfall in one day.,0.2,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 3,7 heures"
quebec_ouest_wwtp_envrnf_2020-10-23,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-23,envrnf,single,cumulative rainfall in one day.,7.6,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-24,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-24,envrnf,single,cumulative rainfall in one day.,3.8,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-25,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-25,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-26,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-26,envrnf,single,cumulative rainfall in one day.,15.1,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-27,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-27,envrnf,single,cumulative rainfall in one day.,8.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-28,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-28,envrnf,single,cumulative rainfall in one day.,1.2,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-29,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-29,envrnf,single,cumulative rainfall in one day.,4.3,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-30,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-30,envrnf,single,cumulative rainfall in one day.,2.3,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-10-31,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-10-31,envrnf,single,cumulative rainfall in one day.,1.2,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-01,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-01,envrnf,single,cumulative rainfall in one day.,4.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-02,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-02,envrnf,single,cumulative rainfall in one day.,1.3,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-03,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-03,envrnf,single,cumulative rainfall in one day.,0.5,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-04,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-04,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-05,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-05,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-06,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-06,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-07,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-07,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-08,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-08,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-09,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-09,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-10,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-10,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-11,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-11,envrnf,single,cumulative rainfall in one day.,0.9,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-12,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-12,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-13,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-13,envrnf,single,cumulative rainfall in one day.,0.1,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-14,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-14,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-15,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-15,envrnf,single,cumulative rainfall in one day.,9.2,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-16,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-16,envrnf,single,cumulative rainfall in one day.,9.8,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-17,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-17,envrnf,single,cumulative rainfall in one day.,0.6,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-18,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-18,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-19,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-19,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-20,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-20,envrnf,single,cumulative rainfall in one day.,0.3,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-21,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-21,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-22,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-22,envrnf,single,cumulative rainfall in one day.,1.1,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-23,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-23,envrnf,single,cumulative rainfall in one day.,25.6,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-24,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-24,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-25,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-25,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-26,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-26,envrnf,single,cumulative rainfall in one day.,0.8,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-27,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-27,envrnf,single,cumulative rainfall in one day.,0.2,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-28,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-28,envrnf,single,cumulative rainfall in one day.,0.7,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-29,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-29,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-11-30,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-11-30,envrnf,single,cumulative rainfall in one day.,14.9,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-01,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-01,envrnf,single,cumulative rainfall in one day.,12.3,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 8,1 heures"
quebec_ouest_wwtp_envrnf_2020-12-02,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-02,envrnf,single,cumulative rainfall in one day.,2.4,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,3 heures"
quebec_ouest_wwtp_envrnf_2020-12-03,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-03,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 12,4 heures"
quebec_ouest_wwtp_envrnf_2020-12-04,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-04,envrnf,single,cumulative rainfall in one day.,7.6,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 10,2 heures"
quebec_ouest_wwtp_envrnf_2020-12-05,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-05,envrnf,single,cumulative rainfall in one day.,0.8,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 7,3 heures"
quebec_ouest_wwtp_envrnf_2020-12-06,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-06,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 1,6 heures"
quebec_ouest_wwtp_envrnf_2020-12-07,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-07,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-08,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-08,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-09,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-09,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-10,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-10,envrnf,single,cumulative rainfall in one day.,0.1,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-11,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-11,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-12,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-12,envrnf,single,cumulative rainfall in one day.,2.8,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-13,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-13,envrnf,single,cumulative rainfall in one day.,14.2,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-14,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-14,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-15,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-15,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-16,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-16,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-17,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-17,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,entretien d'un dessableur
quebec_ouest_wwtp_envrnf_2020-12-18,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-18,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-19,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-19,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-20,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-20,envrnf,single,cumulative rainfall in one day.,0.7,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-21,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-21,envrnf,single,cumulative rainfall in one day.,2.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-22,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-22,envrnf,single,cumulative rainfall in one day.,1.8,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-23,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-23,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-24,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-24,envrnf,single,cumulative rainfall in one day.,24.4,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 6,5 heures"
quebec_ouest_wwtp_envrnf_2020-12-25,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-25,envrnf,single,cumulative rainfall in one day.,49.8,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 3,7 heures"
quebec_ouest_wwtp_envrnf_2020-12-26,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-26,envrnf,single,cumulative rainfall in one day.,0.4,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,5 heures"
quebec_ouest_wwtp_envrnf_2020-12-27,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-27,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 7,7 heures"
quebec_ouest_wwtp_envrnf_2020-12-28,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-28,envrnf,single,cumulative rainfall in one day.,8.5,mm,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,1 heures"
quebec_ouest_wwtp_envrnf_2020-12-29,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-29,envrnf,single,cumulative rainfall in one day.,0.3,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-30,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-30,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2020-12-31,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2020-12-31,envrnf,single,cumulative rainfall in one day.,9.8,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-01,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-01,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-02,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-02,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-03,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-03,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-04,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-04,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-05,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-05,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-06,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-06,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-07,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-07,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-08,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-08,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-09,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-09,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-10,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-10,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-11,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-11,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-12,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-12,envrnf,single,cumulative rainfall in one day.,0.5,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-13,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-13,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-14,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-14,envrnf,single,cumulative rainfall in one day.,0.4,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-15,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-15,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-16,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-16,envrnf,single,cumulative rainfall in one day.,6.6,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-17,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-17,envrnf,single,cumulative rainfall in one day.,3.4,mm,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-18,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-18,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-19,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-19,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-20,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-20,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-21,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-21,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-22,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-22,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-23,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-23,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_envrnf_2021-01-24,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-24,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-25,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-25,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-26,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-26,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-27,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-27,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_envrnf_2021-01-28,quebec_ouest_wwtp,pluvio_villedequebec,,nielsnicolai,2021-01-28,envrnf,single,cumulative rainfall in one day.,0.0,mm,True,yes,True,True,True,True,True,normales
